index,deforestation_class,vh_dB,vv_dB
2002277,1.0,-21.76304,-16.445192
3582633,2.0,-18.226486,-8.959849
3621102,2.0,-13.886797,-6.499428
401434,2.0,-13.190231,-6.6566777
3736383,2.0,-13.686725,-10.515555
213993,2.0,-16.733477,-6.233471
2209654,1.0,-19.421427,-7.385068
594742,2.0,-15.258212,-9.007803
814918,1.0,-19.524302,-9.645621
6317,2.0,-12.01023,-7.478976
1065681,2.0,-20.529488,-10.913991
309394,2.0,-16.178381,-10.421955
298950,2.0,-11.9370165,-6.922838
391058,2.0,-15.532465,-9.072288
2149790,1.0,-16.311665,-11.031532
842334,1.0,-17.730885,-11.095434
841498,2.0,-15.806085,-14.479866
2234453,1.0,-22.729816,-14.33415
3721945,1.0,-17.530182,-8.871399
810797,1.0,-17.683308,-12.064071
395884,2.0,-14.210978,-8.14205
236507,2.0,-16.391039,-10.861011
992137,2.0,-16.708735,-15.051232
2434998,2.0,-17.768013,-12.46173
3399755,1.0,-18.193802,-14.54381
1445884,1.0,-15.313982,-10.801653
3209872,2.0,-18.781847,-12.62488
1973185,1.0,-16.505558,-14.650712
1737988,2.0,-13.535965,-6.2605767
115611,1.0,-16.09654,-14.112003
3502576,2.0,-15.817114,-12.402892
1865722,2.0,-14.994096,-11.002402
3406701,2.0,-12.32884,-10.393986
239127,1.0,-19.505089,-16.043097
939564,1.0,-18.2381,-13.913045
81470,1.0,-17.914728,-10.484757
3411962,2.0,-19.162556,-11.280022
3520506,1.0,-18.404222,-14.731104
3536061,2.0,-14.807678,-9.8825
921149,2.0,-18.001709,-14.283524
2584529,2.0,-15.503975,-10.124825
1639059,2.0,-15.702526,-8.895457
2280764,1.0,-15.680803,-11.303751
727447,2.0,-14.880154,-7.0919137
953417,2.0,-15.885035,-12.86249
1921610,1.0,-24.734406,-16.56852
231724,2.0,-13.419151,-9.457332
2971272,2.0,-13.444139,-9.791611
3606658,1.0,-9.027947,-6.8118596
3706832,1.0,-14.852033,-11.261505
1367216,2.0,-13.647663,-11.821369
2223429,2.0,-18.035305,-12.355429
1202692,1.0,-19.822996,-15.258041
36665,1.0,-19.643818,-13.333357
3277091,1.0,-20.238403,-11.952017
3435986,2.0,-16.238642,-12.869226
1824572,2.0,-18.205307,-8.961498
334104,1.0,-17.163246,-10.705053
1266208,2.0,-16.408857,-11.004447
1390422,1.0,-18.314903,-10.369782
2362814,1.0,-21.6234,-15.018934
2378660,2.0,-20.850344,-9.301615
1690826,2.0,-16.413809,-8.461724
868774,1.0,-17.06318,-8.819857
2514955,2.0,-14.454336,-9.902921
2087197,1.0,-17.789726,-10.248513
1031361,2.0,-13.32246,-10.587377
1539298,2.0,-19.439852,-9.031953
1303648,2.0,-12.849049,-10.70787
3183015,1.0,-16.947432,-7.583322
3601829,2.0,-15.712314,-10.333815
2025580,2.0,-16.37378,-9.656325
1579064,2.0,-19.633455,-9.4310255
483779,2.0,-13.431535,-12.21867
469770,2.0,-18.821184,-13.915646
1991997,1.0,-16.267563,-13.45008
2056130,1.0,-15.5555935,-13.948397
355403,2.0,-13.776548,-13.330374
2040389,2.0,-12.145708,-6.7600636
1254651,1.0,-21.25778,-18.21482
3351400,1.0,-15.644909,-12.638237
2595396,2.0,-12.875288,-6.359966
3585710,2.0,-22.031013,-14.934692
1385999,2.0,-14.753862,-8.596563
3464516,1.0,-16.649874,-12.377891
1151116,2.0,-14.017898,-6.8587375
2176891,1.0,-22.663507,-13.859783
1401956,1.0,-19.898855,-12.070218
3410,1.0,-20.279894,-18.92524
108161,1.0,-18.773386,-15.266188
1709966,2.0,-15.390492,-13.228864
1291436,2.0,-17.546165,-8.958361
1510508,2.0,-12.007623,-8.321869
1816067,1.0,-17.848211,-9.889204
854296,2.0,-18.59205,-11.25544
1732612,2.0,-16.638092,-12.601719
1178071,2.0,-14.756161,-13.149889
1649673,2.0,-11.887499,-9.277314
22244,1.0,-17.307842,-12.017306
2542510,2.0,-12.546228,-7.4316554
254269,1.0,-21.340387,-14.19783
1656950,1.0,-14.527893,-13.64105
3034606,2.0,-18.66047,-17.27057
3308244,1.0,-24.145409,-16.993065
1593518,1.0,-17.555502,-14.987397
137662,1.0,-19.418543,-12.115742
3253600,2.0,-14.63909,-10.747214
1235284,2.0,-11.928991,-7.1072288
2745203,2.0,-17.216042,-11.285517
346501,2.0,-23.810806,-12.215847
2556199,1.0,-21.362543,-11.418866
1906731,2.0,-12.754919,-7.3569603
40075,2.0,-18.330122,-6.961032
3067357,2.0,-13.869763,-10.481082
1011982,1.0,-17.183392,-16.625566
823997,2.0,-18.448458,-18.627756
1448823,2.0,-19.754347,-11.010372
923681,2.0,-14.965448,-10.476361
2019297,1.0,-22.576122,-21.045492
1250002,1.0,-19.456688,-13.052031
178301,2.0,-16.326206,-10.979161
2120085,1.0,-14.794169,-15.171379
78923,1.0,-19.66069,-10.128645
2470268,2.0,-12.675322,-11.2609625
597229,2.0,-13.338591,-7.767254
3605966,2.0,-19.19594,-10.138759
2214008,1.0,-24.012468,-19.989693
840294,2.0,-13.075172,-9.174123
3320571,2.0,-13.623322,-7.1992445
378561,2.0,-13.305598,-13.03103
1998631,1.0,-17.525331,-12.431115
2663124,2.0,-12.373796,-11.873511
1252812,2.0,-13.960457,-6.073215
3602031,1.0,-19.380552,-11.532633
1265092,2.0,-16.28766,-11.355196
3018202,2.0,-17.003563,-10.667944
2875194,2.0,-15.505589,-12.2222
8281,2.0,-15.254107,-8.923235
2676781,1.0,-14.576681,-7.2721834
2274045,2.0,-12.872814,-10.824364
18496,1.0,-20.904161,-14.324502
1889620,1.0,-18.686712,-9.471355
3364976,2.0,-14.258046,-11.638298
1192897,1.0,-18.997746,-10.101581
2752212,2.0,-15.415333,-12.139027
1594598,2.0,-14.528055,-10.64344
3270728,2.0,-16.466242,-12.644987
1551755,2.0,-15.357141,-9.556368
394741,2.0,-16.986403,-8.903053
2236245,2.0,-16.49811,-8.640319
329275,2.0,-13.078918,-12.405989
2539816,1.0,-18.005674,-12.430853
2454301,1.0,-17.977087,-9.039325
3710006,2.0,-17.27404,-13.390625
1195230,1.0,-14.945607,-13.477255
3261757,1.0,-19.773338,-13.198133
1202720,1.0,-17.342852,-12.611445
1120029,1.0,-18.704031,-12.410145
442703,1.0,-19.481375,-8.769825
848230,1.0,-15.531059,-13.050873
3243323,1.0,-20.979774,-14.39784
449753,1.0,-21.393175,-11.434505
2682401,1.0,-22.216053,-15.784515
2732084,2.0,-19.707659,-16.314638
2120858,2.0,-16.425388,-11.097406
1559453,2.0,-15.015918,-13.697442
2072611,1.0,-18.226336,-13.328229
3464938,1.0,-17.33023,-12.252017
699417,1.0,-19.484758,-15.693472
849784,1.0,-20.466286,-15.724041
831498,1.0,-19.590515,-13.29792
2968132,2.0,-13.302321,-11.344387
869317,2.0,-11.8966,-7.9030185
423646,1.0,-20.193954,-13.556896
2010784,2.0,-14.055725,-9.235434
2849791,2.0,-13.111421,-12.361041
313335,2.0,-16.8031,-12.547466
466383,1.0,-19.530376,-13.206728
1366416,2.0,-11.515626,-9.053711
1351831,2.0,-17.415169,-15.163017
176725,1.0,-16.534922,-8.874243
1562942,2.0,-15.249976,-13.5765505
251884,2.0,-13.084328,-8.398681
3194554,2.0,-17.171082,-12.234107
665199,2.0,-16.156569,-2.9452138
2211167,2.0,-13.69699,-7.3757386
2995768,2.0,-15.769857,-9.678083
612504,2.0,-16.62622,-8.826494
1745434,1.0,-18.57953,-7.992205
222607,1.0,-15.978689,-14.325798
444137,1.0,-19.821903,-15.670677
2831194,1.0,-15.893722,-10.547859
2843262,1.0,-16.016666,-12.4175415
1515429,1.0,-16.996048,-17.754799
961007,2.0,-14.186951,-10.314722
3446267,1.0,-17.80035,-11.634417
1379344,2.0,-12.17494,-10.334478
1667563,2.0,-16.00747,-9.60628
3022462,2.0,-16.956602,-11.404192
3154457,2.0,-17.236143,-9.821652
522693,2.0,-17.565716,-12.363576
2199114,1.0,-23.062485,-16.423634
3208413,2.0,-18.827517,-20.104305
2170351,2.0,-20.449638,-13.026247
2527269,2.0,-15.167192,-9.789822
328752,1.0,-14.857217,-7.6964097
3401337,2.0,-15.033947,-10.912018
679341,2.0,-17.810213,-10.409121
3424573,2.0,-13.891705,-4.505406
1955213,2.0,-18.122026,-12.221495
58148,1.0,-17.954378,-15.138319
3565480,2.0,-15.457668,-12.831842
2774243,2.0,-12.524536,-11.099315
2626894,1.0,-18.293756,-12.414269
703302,2.0,-15.074451,-5.813243
423962,2.0,-13.8348465,-8.1231985
2818444,1.0,-17.683165,-7.9287815
1104880,2.0,-17.167784,-13.297285
192307,1.0,-18.856207,-8.366509
3517071,1.0,-15.356889,-10.466358
1885144,1.0,-20.895279,-14.746127
3444475,1.0,-18.264328,-10.138115
2869722,2.0,-11.55191,-7.1799316
3718891,2.0,-13.111081,-11.254898
9444,2.0,-11.623197,-13.296045
2680130,2.0,-15.8030405,-12.89447
2957020,2.0,-17.403147,-13.322068
2013778,1.0,-17.8314,-13.297245
3592175,2.0,-15.189696,-6.22128
67358,2.0,-16.503366,-9.890466
1705348,2.0,-20.99831,-10.773182
2708446,1.0,-20.63486,-9.931698
2436706,2.0,-11.820241,-9.15675
3152012,1.0,-17.23574,-5.9568906
1787757,2.0,-18.241507,-12.757311
3285950,1.0,-18.883694,-12.825607
1500568,1.0,-15.401511,-11.194406
3272304,2.0,-12.397361,-6.687979
3656550,2.0,-11.555224,-8.779173
547145,2.0,-14.007016,-11.572622
790563,2.0,-19.70517,-11.8012705
3499330,2.0,-16.504429,-10.582491
3357351,2.0,-12.669438,-12.905693
2652687,1.0,-19.347641,-9.196197
2054955,1.0,-21.647114,-15.013445
627122,1.0,-18.529762,-12.9772625
1995133,1.0,-20.558949,-18.510216
545437,2.0,-15.798168,-14.884064
1292800,2.0,-14.321547,-11.641014
3522348,1.0,-19.869602,-14.582804
1965609,1.0,-18.920061,-12.076469
301926,1.0,-19.150812,-8.264041
3574124,1.0,-20.53911,-12.044426
946992,1.0,-16.97109,-12.266081
133290,1.0,-19.561176,-17.205503
1418187,2.0,-15.078575,-6.477599
121769,1.0,-21.429281,-10.867423
2454632,2.0,-17.9789,-8.563983
2085228,2.0,-17.028236,-11.563248
892685,1.0,-17.486298,-10.244899
2470484,1.0,-18.504108,-14.208408
2481274,1.0,-15.376282,-11.9759655
2911231,2.0,-13.392603,-9.361333
456326,2.0,-12.943232,-4.571648
2431180,2.0,-15.69154,-8.349869
2906553,2.0,-15.9734745,-9.9552765
1375603,2.0,-16.018227,-10.130968
3210150,2.0,-17.693615,-13.6774235
2237516,1.0,-17.918608,-7.890124
2879013,2.0,-16.403692,-13.390193
3012149,1.0,-18.01236,-12.341938
851429,1.0,-16.686224,-8.742928
2704953,1.0,-17.049973,-7.4470096
2296574,2.0,-17.324017,-12.772093
1666356,2.0,-12.465813,-8.080047
3699443,1.0,-18.229443,-6.236689
1384371,2.0,-16.514458,-11.734346
3664673,2.0,-12.742817,-9.66511
1994307,2.0,-10.261907,-9.512142
2658455,1.0,-24.29014,-18.647306
2845325,2.0,-19.465307,-11.337654
96967,1.0,-21.387777,-14.938597
53415,1.0,-20.369213,-15.158458
999314,2.0,-17.474833,-9.216864
195210,2.0,-15.640016,-8.9532175
489088,2.0,-13.11399,-13.114797
266212,2.0,-16.123234,-11.140661
2189844,1.0,-22.044107,-17.754738
3706850,1.0,-17.21267,-13.477511
2025166,2.0,-14.935161,-11.671127
865865,2.0,-18.260021,-8.939775
3303177,1.0,-14.594894,-11.53443
256895,1.0,-18.113886,-12.183853
2026724,1.0,-19.52318,-13.755751
3574739,1.0,-15.363234,-12.234839
2655434,2.0,-14.334935,-5.3982515
1894816,2.0,-16.27916,-8.065164
3560442,2.0,-12.946299,-7.5603495
3416002,2.0,-18.826267,-16.628857
641806,2.0,-14.015651,-7.65662
802580,2.0,-12.665739,-5.72103
2767557,2.0,-17.341764,-9.855915
805785,2.0,-18.853647,-9.7182865
2099419,2.0,-18.665485,-10.36584
2532478,2.0,-17.202265,-9.620438
1755146,2.0,-14.581742,-11.067182
3727700,2.0,-15.268778,-13.47086
733941,2.0,-13.472473,-8.999662
3479652,2.0,-14.094611,-11.618481
2948605,2.0,-12.550715,-12.920574
3432878,1.0,-19.69633,-11.621808
100080,1.0,-19.060194,-12.592584
24495,1.0,-16.20382,-14.283096
2879102,2.0,-14.612016,-7.4259043
1511744,1.0,-17.252256,-12.657928
2677407,2.0,-16.263367,-12.2747755
3385606,2.0,-16.338001,-11.177993
472385,2.0,-13.655447,-7.8984585
282894,1.0,-19.028624,-9.033619
2425283,2.0,-14.592499,-3.823433
3077339,1.0,-15.383234,-16.96949
355035,2.0,-11.5997715,-5.1863728
2011845,1.0,-19.624878,-18.472439
2530096,1.0,-20.116995,-13.084651
2731466,2.0,-18.251478,-10.611258
2305081,1.0,-21.133223,-13.358207
2385810,2.0,-15.913106,-11.896515
1667765,2.0,-16.166647,-12.730921
311820,1.0,-23.792381,-16.724857
794250,1.0,-20.797165,-14.059341
2035919,1.0,-20.335848,-14.289322
2766689,2.0,-13.188887,-9.96594
1506275,1.0,-15.966799,-13.013488
2288437,1.0,-21.697405,-17.394363
3510577,2.0,-13.708968,-5.3819513
1294608,2.0,-15.578589,-8.767485
1522698,2.0,-13.690066,-8.650859
726473,1.0,-18.933018,-10.078472
1825372,1.0,-18.288765,-8.161084
2769586,2.0,-15.582477,-7.7126956
336052,1.0,-19.84108,-14.073942
716913,2.0,-16.303644,-7.7911286
1850165,2.0,-17.083027,-15.036648
153717,2.0,-19.591158,-12.527872
378760,1.0,-16.354488,-8.729412
3019446,2.0,-14.149713,-11.279689
2583084,2.0,-13.855901,-7.758012
1151598,2.0,-13.056388,-7.092691
3693176,2.0,-13.585368,-9.557426
294382,2.0,-16.587563,-8.773847
2009855,1.0,-20.168741,-9.0706415
3565747,2.0,-12.479062,-6.42768
545032,2.0,-17.170708,-10.396427
2068870,2.0,-17.947538,-9.8084345
1317739,2.0,-17.044323,-12.409362
3714236,2.0,-14.67896,-9.50049
1492894,2.0,-14.863937,-8.429054
21986,1.0,-18.980337,-14.927494
2092419,2.0,-14.205276,-10.4049
2400474,2.0,-15.249442,-9.906805
3101040,2.0,-14.60685,-7.615568
189716,1.0,-21.744204,-10.433552
103418,2.0,-16.284506,-10.283447
551041,2.0,-13.76828,-13.071049
3094084,1.0,-17.619621,-13.393686
3368364,2.0,-16.542871,-10.698574
2432482,2.0,-22.127783,-11.040552
3022341,2.0,-10.0994,-4.142646
1557593,1.0,-17.945107,-15.370497
3251932,1.0,-22.072258,-13.788453
2790593,2.0,-15.382982,-11.968061
2316367,1.0,-23.383692,-17.429634
3023192,2.0,-15.119796,-11.996509
3087931,2.0,-17.691399,-8.643265
2905075,2.0,-9.557937,-3.2061744
3192754,2.0,-16.328611,-11.767249
2002664,1.0,-19.485603,-14.706457
2122907,1.0,-18.912197,-16.751842
3647090,2.0,-15.8632555,-7.799359
2442299,1.0,-16.76688,-8.66737
805049,1.0,-20.063353,-8.952929
736729,2.0,-16.291374,-12.79275
1068440,2.0,-13.149027,-11.630972
1997780,2.0,-14.517111,-10.727302
3301394,2.0,-13.16943,-10.447037
213155,1.0,-13.901634,-8.236534
2861504,1.0,-15.668731,-8.951782
1226051,2.0,-13.800019,-8.592244
1349473,2.0,-17.942081,-12.167618
3516186,1.0,-18.780289,-10.730122
2056816,1.0,-17.337543,-10.891839
2517044,1.0,-18.862272,-9.492234
2600482,2.0,-11.862146,-5.808319
2375223,2.0,-17.184021,-8.534829
1091902,2.0,-16.823437,-8.7952585
2306616,2.0,-15.074082,-11.777104
2916320,2.0,-15.219109,-7.1131277
1473838,2.0,-18.844637,-14.025058
614177,1.0,-17.561277,-12.398535
3398528,2.0,-16.320854,-9.206353
1515370,2.0,-15.235323,-9.50943
3453771,1.0,-16.759867,-12.780649
1936700,1.0,-16.682625,-10.038549
1555824,2.0,-15.460291,-11.59034
2524704,2.0,-11.821434,-8.102333
844554,1.0,-19.614332,-18.209656
2471895,2.0,-18.244347,-10.548708
3073815,1.0,-17.996393,-12.272207
2950595,2.0,-16.664637,-14.457798
1113281,2.0,-11.068535,-11.097976
533518,2.0,-17.067146,-12.773347
1746804,2.0,-15.572289,-8.149177
2240088,1.0,-21.715242,-13.217522
3525022,2.0,-10.698247,-7.9870725
180471,1.0,-15.56239,-10.51538
1518980,2.0,-17.554218,-6.861014
1131905,2.0,-17.775867,-12.133988
2203196,2.0,-13.493605,-12.559996
154411,1.0,-20.384995,-13.681961
2230615,1.0,-21.929077,-9.48972
928841,2.0,-13.329895,-9.152348
3314221,1.0,-20.850616,-13.028532
3242515,2.0,-21.482246,-13.070042
3109265,1.0,-14.278489,-9.706747
403088,1.0,-20.919216,-8.95526
396502,2.0,-13.065501,-10.504858
2685919,1.0,-12.387316,-6.9413805
91404,1.0,-22.417639,-14.121269
146756,2.0,-11.208924,-6.8993425
179712,1.0,-20.664179,-13.046904
3677064,1.0,-15.046715,-11.33615
2657750,1.0,-16.118248,-7.5422597
3247056,1.0,-19.613623,-15.543922
1246026,2.0,-17.565838,-11.503088
379464,2.0,-11.758224,-11.573697
1403892,2.0,-14.251165,-12.2232685
2134045,1.0,-21.459919,-16.351196
3579351,2.0,-12.922667,-10.306889
3267786,1.0,-14.621973,-10.101622
3653309,2.0,-15.931043,-8.317023
386380,1.0,-21.869604,-20.701963
3318032,2.0,-17.911041,-10.587287
3052705,2.0,-16.114351,-7.656712
483016,1.0,-20.424057,-11.238805
300436,2.0,-17.076748,-12.119579
956637,2.0,-12.062441,-9.506432
405608,2.0,-13.09689,-4.9233217
1167975,2.0,-16.470798,-5.16407
3695137,2.0,-13.713545,-14.854479
3669228,2.0,-15.84791,-8.406538
1874784,2.0,-13.131103,-8.823187
2814189,2.0,-14.995846,-9.068943
2630482,2.0,-17.792562,-11.252786
994201,2.0,-16.075233,-11.319338
2100005,1.0,-14.532261,-8.435866
2032857,1.0,-17.60614,-11.238327
2942657,1.0,-17.53557,-11.524409
116790,1.0,-16.8395,-15.14987
1980913,1.0,-15.620525,-12.138578
33151,1.0,-17.381369,-13.555962
2075318,1.0,-20.482147,-14.294213
2165598,1.0,-21.007236,-18.605389
1985840,1.0,-13.466006,-11.664596
297304,2.0,-17.151834,-10.936596
909433,2.0,-15.515846,-11.129429
146729,1.0,-17.326366,-10.626587
1532956,2.0,-17.154003,-8.179363
686391,1.0,-18.985804,-13.264136
559993,2.0,-14.090763,-9.165302
3690772,2.0,-15.004334,-6.433852
2176205,2.0,-14.347464,-7.0232487
2263499,2.0,-12.905559,-2.2173538
2145048,1.0,-18.568645,-13.198638
3324001,2.0,-16.156893,-11.921322
2288292,1.0,-21.952938,-9.6747465
168628,1.0,-21.105173,-17.083942
673967,2.0,-11.13246,-5.2797656
3427810,1.0,-15.909941,-11.975643
1472254,2.0,-18.433334,-10.773571
2198582,2.0,-15.906968,-8.945562
2064996,1.0,-19.434908,-11.649864
720497,2.0,-14.292092,-8.538006
2205857,2.0,-17.11588,-10.007743
1003286,2.0,-14.150116,-10.304936
185698,1.0,-26.757435,-17.364786
1453325,1.0,-17.071365,-9.430325
2663741,1.0,-22.781847,-17.757198
1923162,1.0,-16.380728,-14.705996
77809,1.0,-19.712723,-16.740007
1440650,1.0,-17.915695,-14.241636
641321,2.0,-16.909494,-9.880713
2757584,2.0,-14.46857,-14.06101
2841584,2.0,-12.336297,-8.152796
1589121,1.0,-19.977854,-15.200794
450952,2.0,-14.91111,-9.869962
3023791,1.0,-13.880981,-10.601383
2689559,2.0,-17.793642,-12.905476
1424984,2.0,-12.256899,-8.695629
413233,2.0,-17.127352,-12.143216
3397337,2.0,-17.944582,-12.71595
221274,2.0,-13.3395405,-7.9461565
1781476,2.0,-12.93981,-7.536964
2450998,2.0,-14.67337,-8.991082
251167,2.0,-15.815478,-10.536821
537497,2.0,-16.834433,-10.91888
1585546,2.0,-18.886902,-13.726001
2708635,1.0,-19.229168,-13.02285
1348556,2.0,-14.563712,-8.689882
2004637,1.0,-16.265167,-13.2681465
1315128,2.0,-15.004453,-15.648167
232107,2.0,-13.300184,-9.461519
1183346,2.0,-15.684359,-9.891198
2881035,2.0,-14.099064,-14.161737
33517,2.0,-17.726347,-8.326648
2271880,2.0,-12.731629,-8.153141
3187490,1.0,-19.576008,-13.685524
870967,2.0,-15.687408,-7.89822
1887791,1.0,-18.871096,-11.551095
652849,1.0,-18.123426,-15.022998
451436,2.0,-17.093536,-10.586995
1834917,1.0,-19.3891,-11.626225
148205,1.0,-24.153719,-19.179914
39858,2.0,-13.144819,-6.3652635
2353253,1.0,-15.195228,-9.008807
3403563,1.0,-16.666964,-11.892607
2122371,2.0,-17.72491,-14.352784
3732295,2.0,-19.991913,-13.583813
134112,1.0,-20.210201,-13.650839
2176820,1.0,-23.708893,-11.055822
169321,2.0,-15.3775835,-7.6200495
304348,1.0,-20.715675,-12.807207
1766486,2.0,-11.478442,-9.946968
588901,1.0,-14.462347,-12.216787
2899990,2.0,-12.391264,-9.603141
3395449,1.0,-17.295607,-13.222047
3387630,1.0,-15.752464,-8.6982155
2644997,2.0,-14.913884,-10.628607
73959,1.0,-19.392218,-16.641449
3584294,2.0,-15.988581,-10.269974
3283806,2.0,-16.225126,-11.050349
636389,2.0,-15.964636,-12.502669
2435640,2.0,-12.991223,-6.220515
1621129,2.0,-14.642395,-7.8807383
1803125,2.0,-16.62673,-12.188175
3564324,2.0,-16.84726,-12.611145
2507842,2.0,-12.159075,-9.61616
1067215,2.0,-15.832997,-9.395987
2363679,2.0,-15.566591,-8.863133
325332,2.0,-16.019897,-10.949134
2771018,2.0,-14.049692,-11.646379
3071978,2.0,-17.235115,-9.719342
112996,1.0,-22.811605,-17.03901
3008895,1.0,-15.622328,-14.4632435
320951,1.0,-20.634659,-9.3308525
289866,2.0,-20.401695,-11.716547
3093347,2.0,-17.511738,-8.864105
2658654,2.0,-15.69354,-12.668849
1976183,2.0,-15.173931,-10.474892
1356555,2.0,-16.184896,-15.574509
70347,1.0,-21.614067,-15.200032
1048846,2.0,-13.3947,-4.1983705
3660990,2.0,-17.853977,-11.684094
3277375,2.0,-11.352369,-9.736692
1926904,2.0,-12.552947,-12.089701
1541830,2.0,-17.203333,-9.197421
2530365,2.0,-15.750319,-12.607522
79520,1.0,-20.182587,-16.487171
1837520,1.0,-17.574898,-11.280375
2128487,1.0,-17.64593,-13.601192
2007793,2.0,-17.311977,-11.47409
646561,2.0,-16.875412,-9.717152
2113643,1.0,-17.319193,-12.326866
3371935,1.0,-18.743507,-13.858149
841010,1.0,-20.578287,-14.253713
105608,1.0,-20.90581,-15.657705
3087090,1.0,-14.821496,-11.106733
2527797,2.0,-16.247055,-9.07556
6357,2.0,-13.554216,-12.32257
2627205,2.0,-15.534906,-9.525588
3056636,2.0,-16.978247,-6.3698635
1990684,2.0,-17.03308,-9.717952
1373521,2.0,-12.202989,-12.705678
3601342,2.0,-12.576073,-4.69972
974928,1.0,-21.71465,-11.762545
419902,1.0,-18.465324,-18.242308
2478806,2.0,-14.328863,-10.369639
988128,2.0,-12.964044,-6.9995146
2751406,1.0,-19.845655,-11.770963
2319974,2.0,-11.033811,-10.063711
1509917,1.0,-19.087378,-12.666708
2749473,2.0,-16.384865,-11.551152
296654,2.0,-17.182777,-8.603252
823978,2.0,-17.850262,-18.083399
1449572,2.0,-16.200573,-9.541725
2548992,2.0,-14.391764,-7.235132
533793,1.0,-21.31155,-15.458717
2689585,1.0,-15.586343,-7.663492
3401738,1.0,-18.85466,-10.192924
1523574,2.0,-17.13029,-9.77239
1037724,2.0,-15.406681,-11.738636
102769,2.0,-15.6923065,-9.523383
3508812,2.0,-13.064583,-13.320627
753290,1.0,-19.416803,-15.155504
2445815,2.0,-14.8406925,-8.647846
1366801,2.0,-15.736784,-10.764881
1707829,2.0,-17.341444,-11.826887
3063161,2.0,-13.169088,-7.730151
458936,1.0,-20.2128,-13.560729
3025644,1.0,-15.089942,-11.586522
3071452,2.0,-15.297125,-9.9741745
3330327,2.0,-14.725217,-10.1663885
989878,2.0,-12.346075,-9.222561
3006165,2.0,-13.739429,-8.334011
254830,2.0,-13.687027,-7.113006
2730923,1.0,-14.433336,-11.80171
428062,2.0,-11.13782,-5.9085855
3118099,2.0,-14.143583,-12.033678
3639524,1.0,-18.068672,-12.374006
2295720,1.0,-17.48568,-8.451495
2591016,2.0,-11.788808,-8.856045
1596485,2.0,-16.617437,-10.942484
654536,1.0,-18.744658,-16.07642
2478153,2.0,-13.199411,-12.188767
2734719,2.0,-18.099163,-11.462442
2091707,1.0,-18.26561,-11.692951
397526,1.0,-21.444855,-12.718477
3301902,2.0,-14.23081,-8.118665
5098,2.0,-17.464857,-11.010476
1939789,1.0,-17.438206,-13.905498
634809,2.0,-14.719411,-7.687704
480665,2.0,-14.975492,-10.084244
494581,1.0,-19.588732,-15.302387
77521,1.0,-18.096039,-11.864009
615952,2.0,-11.838358,-8.05801
742265,2.0,-14.874295,-9.6974945
1545169,2.0,-16.0141,-14.724255
1061356,2.0,-21.606857,-14.257888
1942906,2.0,-16.606915,-10.134663
993632,2.0,-15.774655,-10.736532
330153,2.0,-19.465923,-11.723018
664377,1.0,-16.816442,-9.427628
329942,2.0,-14.428202,-9.297541
1363324,1.0,-16.652025,-10.105333
673978,2.0,-13.807205,-10.309753
1075887,2.0,-13.481636,-5.8650045
160990,1.0,-17.57878,-14.024363
2439592,2.0,-13.842934,-4.4050436
1928301,2.0,-15.03202,-7.68244
2054001,1.0,-13.7293415,-8.242769
3436203,2.0,-15.0286875,-10.738785
304203,1.0,-19.92351,-16.914694
2011934,2.0,-17.234694,-11.604663
723301,2.0,-14.770408,-8.952347
